"b_Intercept","b_AU10","b_AU12","sigma","Intercept","lp__"
2.0486663356193,3.6656331361476,-1.1845405292639,1.99738095664842,2.30919355524024,-245.035729560455
1.82102697485223,5.5032971002272,-1.76656593655609,2.08080227134946,2.21460603628576,-245.07106491281
2.02234901461776,4.33883941660115,-1.78316841843149,2.0421842243399,2.25187822688726,-244.009745452301
2.02234901461776,4.33883941660115,-1.78316841843149,2.0421842243399,2.25187822688726,-244.009745452301
1.79013617975816,4.52012522518605,-1.77157568280803,2.14601410535393,2.04706882816837,-244.907548548152
1.91186719291665,4.55372957321992,-1.34329028888939,2.22329738242875,2.26204569496987,-244.847524653483
2.25088659638075,4.90680531022128,-1.3934673302113,2.21559887927193,2.63938374326411,-246.625431748201
1.62834897824507,4.14173953551946,-1.72846037509798,1.88672305063558,1.84201090553783,-247.44329427973
1.83872593426869,4.55536905232454,-0.95284431590577,2.05791745817562,2.26991249681571,-244.279799026078
2.13598190560387,3.98632108620373,-1.77255683276298,2.00335472236359,2.31908340037067,-244.614970870825
1.68592704740194,5.24849319322943,-1.27620563526093,2.04885431849142,2.14581459779339,-244.739860794995
1.76336094953306,4.99411092951506,-1.22497891842765,1.96973775689123,2.19875992220528,-244.183184559453
1.89213636657045,4.53489682550293,-1.31128111032422,2.09168926166611,2.24633983691757,-243.870596798008
2.02353583106907,3.97463033747069,-1.27618554460174,1.93380713455353,2.30772231666466,-244.400009511079
2.05671667719274,3.84692894846535,-1.29325948553117,1.93662438905887,2.31975663859531,-244.697295246808
1.72889809810737,3.99106811249623,-1.31853146487141,1.92085396645695,2.00659063813346,-245.377973561883
2.01698051889176,5.3015062701761,-2.10992994682494,2.04982602302441,2.31168553267641,-245.022892323598
2.03473395914289,4.67279247506372,-1.93916320097164,1.94548273651548,2.27805087964031,-244.155711852485
1.89258778146254,4.13629594043067,-1.22491416513417,2.09694290030807,2.20968084252866,-244.234975909536
1.89258778146254,4.13629594043067,-1.22491416513417,2.09694290030807,2.20968084252866,-244.234975909536
1.84491905106658,5.45901537186001,-1.99358217578982,1.92409716971326,2.1854214108149,-245.447675783206
1.94695764623679,5.25545649836562,-1.39156880387244,2.02337105795657,2.38393741072741,-244.6235206476
1.845054663973,5.18915393208054,-1.29178613395354,1.98477941821355,2.2935339372351,-244.402868055866
1.93704863326317,4.4700603798013,-1.98093757988764,2.12404367314129,2.14375953119004,-244.766890108082
1.71510906346179,5.63990052415347,-2.03255630571633,2.10082563338032,2.07249748630027,-246.209317486127
1.81901079083657,5.5957665797578,-2.47669344106067,1.97999439120186,2.07842133127337,-247.30442060421
2.08490810293236,4.02073605165718,-0.996147692457197,2.1150278638703,2.43339286334221,-245.10285853604
1.99765858105846,3.49543426711621,-1.23267894404195,2.01955909560521,2.22475042258305,-245.522590446303
1.61666186969025,4.21800694662527,-0.947459915762759,1.85750766156117,2.00242974182558,-246.134353681078
2.16431619954599,3.95887581261827,-1.26878514344945,2.11764193663964,2.44786076471069,-245.014701668473
1.85476848777366,4.65795952058282,-1.65123285840695,2.10197592349657,2.15561127852848,-244.064607319632
2.1906509740421,4.63330774826101,-1.72344136541716,2.07175848791949,2.47315382923317,-244.470446203066
2.05023613578259,3.98035999062484,-1.58750424606771,2.05921514541842,2.27080215254442,-244.36729830579
2.05060960892768,3.97479812115077,-0.796346298347911,1.89954655630875,2.43409632253167,-245.872974633942
1.73106777570752,4.84886339780811,-1.33647317498374,2.24421437928528,2.12336482885683,-245.398304262786
1.78207962483501,4.31426512897562,-2.02324966963771,2.18107258257171,1.95854729718246,-246.338910173693
1.75130570405401,5.05800929854533,-1.74271846779988,2.19959400873253,2.08839971741202,-245.287230477457
2.09014779967602,4.67285441814451,-1.72336187311802,1.84714411036286,2.37812181463705,-244.692399183129
2.27476023290065,4.54000038304402,-1.81252472535281,2.41854755050096,2.52596206669579,-248.218938672371
1.74715345434025,4.23834771081116,-1.78800278421777,1.83619707439831,1.96182152806225,-246.568333012067
2.15136926277708,4.85173226109978,-1.34559163006695,2.2215757149277,2.54217544429423,-245.897032947792
2.16232737136102,4.39773837357493,-0.741424676506556,2.08168795915238,2.61551376568035,-246.600123788288
1.88874358393177,4.13559080030314,-1.62982271806784,2.01839548179759,2.12196520092506,-244.311457594545
1.59374564046291,5.78114806785808,-1.03821594874191,2.26895566266439,2.17634207422087,-248.015344550819
1.76161366940942,4.6876433934866,-2.22051525390991,2.22181639845074,1.94876822287449,-246.947697926505
1.84485753856292,4.42105669708755,-1.58854943236653,1.95877514338704,2.12599306249916,-243.971168750387
1.84073346601647,5.30843186769675,-1.40029069660053,2.13601834153245,2.28321564847109,-244.917190870183
2.0219769935471,4.58734179943604,-1.32507588302906,1.72775592872947,2.38056016249778,-246.567313046144
1.87160532431555,4.28277679074187,-1.39679505047142,2.38004618103348,2.17334107811345,-246.931371904422
1.63957706336224,4.68330222106807,-0.264374655120438,2.20993751646508,2.23085157900188,-247.662238434852
1.75573486724478,5.32795138483871,-0.829882916847868,2.16320186629586,2.31892479959884,-246.352462346876
1.72221461211665,4.78047943034237,-0.574998452174778,2.10834805930915,2.26262588826564,-245.845791320566
2.10088615319483,4.0485947048145,-2.4502630122112,2.01466444264903,2.15236204098762,-246.927967383573
1.83367004887473,5.01657186062743,-1.27272973541283,1.87309288006641,2.26228760163448,-244.612194003955
1.99317850410246,4.50863408804266,-1.48941248462428,1.89694977394513,2.30690476080676,-243.923464609335
1.80547362768744,5.23385921641443,-1.8202017231926,2.11714704743928,2.15079178377372,-244.804669326278
1.9535278191718,5.20886802623959,-1.59248355678261,2.03443881036742,2.34251301793948,-244.309568960621
1.69356618640108,4.24836845050645,-1.64821094095692,2.01711014902617,1.93853888144537,-245.356725487364
1.9647766984942,5.02516248790259,-1.73046349215618,2.13399057745823,2.29987562948293,-244.410075770886
1.70082419615016,5.91637822062172,-1.24297338488848,2.09841540828821,2.25970945729347,-246.97983170899
1.60456597127926,5.66325308233017,-1.50145715219811,2.15839807370581,2.0750580201114,-246.339952669121
1.61432656903791,5.05428707652283,-1.17142794507499,2.27106234406038,2.06910521164624,-246.297463065305
1.85346491341102,4.88004794011126,-1.39815845056885,2.30565476557129,2.23730081192936,-245.887450959705
2.19535789738833,4.90612992910659,-1.64703420067911,2.10698584928055,2.5312997771246,-245.034097557471
1.83094948678095,5.08946092655616,-1.53394016886021,2.01946261159209,2.2155771658521,-244.010364116299
1.97442181763692,4.89722381359301,-2.0201077881954,2.01767128235511,2.2319476288507,-244.283075204737
1.98400073974321,4.79867742940516,-1.77903305505977,1.90060297592954,2.277811477235,-244.111203989777
1.77395783873957,4.2128929339842,-0.905294494667238,2.20926683037738,2.16774421004762,-245.453172475376
1.66376366802944,4.75617275617839,-0.815670498122789,2.21255468642588,2.15102808306312,-245.820931785862
1.70187750287556,4.14352429983223,-0.632719825410731,2.01477482936025,2.14249054587089,-245.441277219235
1.79693500074295,3.83211548510225,-0.796215266642757,2.11079117934763,2.160768460762,-245.494023225455
1.76579254190808,3.8835169075744,-1.34268116109287,2.11630213986741,2.02365394410602,-245.390214742938
1.9359704853868,4.85306085838528,-0.482920569554347,1.88890447667993,2.50544358939421,-247.964650302605
1.9774241996577,3.85925483850249,-1.49393649698601,2.25379583792587,2.2006449021437,-245.908299524993
2.22190719617383,4.27319912946068,-2.05188810836851,2.05249013992736,2.38678539850596,-244.946482398073
2.07829720143322,4.27409154790741,-2.02709583969566,1.92344828627368,2.24842793086273,-244.86085822295
2.02645830655113,4.97615646276363,-1.45398620864601,2.22944912535269,2.41199998238487,-245.365441126663
2.16250977905141,5.01373749322475,-1.93726124708343,1.92188348349458,2.45324710630653,-245.010192613126
2.13797982879089,5.45985248879815,-2.19852707086543,1.95247423821497,2.43619526085986,-246.156258629007
1.73423151649282,4.43587500362515,-1.21897425401427,2.06307972306328,2.09387477478299,-244.213293628737
1.86798319047002,5.16827144079466,-1.63185505941465,1.90763723373889,2.24322303208005,-244.414766345019
1.58988839815388,5.03915900679586,-1.81314457761355,1.83924973833899,1.90981145199879,-247.023088766265
1.59652410312444,4.87217859931371,-1.53258506038796,1.95279602291221,1.95146217329434,-245.191242458834
1.92695695929459,4.46192841577149,-1.88928657531969,2.1287404663763,2.15150848381762,-244.592780098125
1.84364794318733,4.31841987493048,-1.87142770504102,2.05086262473656,2.05210012489339,-244.801233904226
2.06005966889688,4.11552435028639,-0.869996575205236,2.00902536893646,2.44771890854909,-245.078489135892
1.87500561065773,4.89848155773099,-2.37462803887677,2.02240936208199,2.05935588643922,-245.927251689313
2.04066431549464,5.12332657643113,-1.70847310074836,2.15320357936521,2.39385285691651,-244.857723081208
1.70153816058742,3.5789769231074,-1.11488463145295,2.15980267410306,1.9645243641637,-246.813270249333
1.94458635587624,3.92452901486572,-1.17946426490846,1.73215678083129,2.24187361346286,-247.17083920941
1.91298486860651,4.48985719275125,-1.4104537038094,2.47377569155847,2.24045750819784,-248.200580938329
2.04431183332964,4.95545375803063,-2.0716525988525,1.69654580741672,2.29920491743335,-248.194095143752
2.43092582070373,4.57182476472371,-1.88995128925192,2.41159066538478,2.67049793530315,-249.18416381362
1.7785755640785,3.8006559680899,-0.800054984564516,1.88575789168805,2.1372753559741,-246.075299199282
2.10407574500955,4.57716578311285,-1.54155498474146,2.32971162666089,2.41646654583722,-246.328524797108
2.26339688287256,4.58329598913921,-1.63059652484827,2.02672650260833,2.55821084175074,-244.913901999262
1.64232317481859,4.3312833998686,-1.05644118460389,1.97472252071914,2.02116753660655,-244.866889380223
2.32325917342066,4.65880616112364,-1.93291476612326,2.03315307033793,2.56593972679152,-245.384570284237
1.96515935377005,5.01691015958582,-1.41321510492718,2.16524204110224,2.36475762993488,-244.726481768785
2.08960162116217,3.85008213998096,-1.9283344949986,2.0434724015347,2.22168167598742,-245.307814176879
1.5786776144273,5.25253068470264,-1.20559876555387,1.98572567213518,2.05373037806479,-245.300912343503
1.8755826911801,4.86585304273931,-1.67587255642405,2.03462079678898,2.20000258195296,-243.822686718224
1.67680934182064,4.24235723459132,-1.88741119914436,2.18048041053398,1.87146319504475,-246.864512439097
1.83150532835374,4.99387093655952,-2.35821816930131,2.17348257457557,2.03240790526512,-246.503646772131
2.05441157452957,4.81152730164093,-1.39857488817246,1.94492225152592,2.42871019099608,-244.208889514243
2.14425271942161,5.28169395376948,-2.20392789972479,1.97788619511445,2.41677714758469,-245.594447727165
1.88046819307893,4.86659212842827,-1.90147330211876,2.00553596773897,2.15831401035481,-244.15951887056
2.07785852428847,4.31281226568487,-1.2073228051535,1.99626562571521,2.42293825642014,-244.197426809277
1.72753480551366,4.65349074714419,-1.47854838179025,2.1407075743844,2.0634890364735,-244.592605575434
2.05666780308762,4.59068821926432,-1.55961319200948,1.91807751382055,2.36718758670833,-243.953944360586
2.05666780308762,4.59068821926432,-1.55961319200948,1.91807751382055,2.36718758670833,-243.953944360586
1.57007271485512,4.80522997350947,-0.0699118578679525,2.01754475089522,2.21839853371133,-248.593478404133
1.80354292324589,4.84464895757366,-2.0637542368145,2.04142162343145,2.04478673046684,-245.016504186351
1.80184068956646,5.42501758822958,-2.26165180102958,1.99376725843686,2.08219101876442,-246.088976595028
1.71070247440781,4.30172123427695,-1.12242567878594,1.89939650664986,2.07181733180064,-244.806087615198
1.60739193241028,4.24447917773109,-1.50628733322348,2.36867566488029,1.88119168108557,-248.212538275532
1.93864311822185,4.66224515340831,-1.51674563341388,1.995037392239,2.26790197384771,-243.576107250632
1.73101019935399,4.83255852745663,-1.34648996820916,2.02620277870098,2.11898586489094,-244.034117811449
1.84828568758835,4.57375737981102,-1.65158932907294,2.07005321878629,2.13744063740926,-243.983085857775
2.35600919870528,4.88904657015101,-2.16067523332704,1.88885087071495,2.58332419458948,-246.843455450399
1.80368947418453,5.14058283020368,-1.9873802312328,1.95196681993396,2.10155326499205,-244.921224952593
1.69384854244788,4.52040724906213,-0.979180692196385,2.37419435910198,2.1147638818641,-247.280362383621
2.02693441353516,4.46687098481502,-1.32508308222714,1.95529029089998,2.36889942891092,-243.866346252028
1.91707839236132,4.89784144763975,-1.34339212624046,1.79298604595117,2.31469953143429,-245.345905239902
1.95291911009001,4.75848852538905,-1.53153884072382,2.16048061436333,2.29239224999391,-244.305996486322
1.62014552555925,4.1637011410107,-1.27160779086566,1.97292139784282,1.93135786414024,-245.52001870681
2.05461390801403,4.65053192996129,-2.41876764456748,2.27423191913628,2.19563190292576,-247.002228212318
2.13284413991422,4.35883205269805,-1.74818348030975,2.23485551808145,2.37236922022228,-245.341255568594
2.15820764404071,3.63181598562218,-2.17789036892368,2.25222148713226,2.20854977262508,-247.80144673311
1.5680363075151,4.65379566442653,-1.10426265640571,1.8204143613877,1.98147102197275,-246.381523584256
2.19068328144905,4.84544741341896,-1.92898168674638,2.23731532265984,2.4599211963869,-245.818093575545
1.71354165427861,5.21532980729672,-1.69854350559972,1.83151010000417,2.08147469550581,-245.795294665714
1.76825034252337,5.4591358985704,-2.17503164836558,2.12875018421905,2.07122805645744,-246.147389161974
1.58180056368427,5.79403605428546,-1.72906795362806,2.12208609579735,2.0232397531799,-246.798361092453
1.84294315070967,5.14134115402508,-1.07478577292088,2.18821978179422,2.32972418445364,-245.476193709352
1.81735379411996,4.30481500991419,-0.992752052335049,1.72667671299223,2.20572440534915,-247.052906269869
1.83383886156059,4.51937272453813,-1.70444622721725,2.01113502313009,2.10455656965883,-244.055396691326
2.37947468009503,4.6040480929138,-1.84979630945722,2.16259933211296,2.63179931854027,-246.271855104211
1.79242748755139,4.90308845449452,-2.03414329714012,1.74014825490435,2.04785831634923,-247.768653816907
1.84617689430016,5.05655879925222,-1.84891778033484,2.03077327470766,2.16109856723119,-244.258383617472
2.37394265837955,4.20173142771661,-1.9290535836359,1.98465368097054,2.55437728627787,-245.775615100594
2.10094516869343,4.02117329457452,-1.71176009050994,1.9316589788408,2.30143250094303,-244.587838439353
1.92030103765123,5.40066651431878,-1.3733040881093,2.16101500982302,2.38108867656913,-245.501155414942
2.00813886730166,5.03676112653127,-1.5347488192523,2.06539496444181,2.38533030146068,-244.222774012751
2.09995247912606,4.75733235133424,-1.20962434754902,2.09763311765295,2.50586914533443,-244.884293229101
2.0849363263898,5.32208312532754,-1.92794894883496,2.13851672000335,2.42013076805533,-245.382295010488
2.1911958884056,3.70682131390829,-1.44515742481424,1.95507129763116,2.40348349898311,-245.316180816856
1.60864526622193,4.80451449741962,-1.06020366845127,2.12636067649565,2.05198443791058,-245.067203624366
2.06116780959716,5.25818893459385,-2.56923611987708,1.97208138348046,2.25486915508382,-246.592236269702
2.04400341210493,4.57821635412873,-2.07825595005949,1.90404590427012,2.24549754024831,-244.782223732662
2.05889601517763,4.52146174612322,-1.1815842949787,2.19822019981848,2.43808019499214,-245.124092478222
1.63033160617759,4.86849420594568,-1.69543457671017,1.88487199222986,1.95106848078179,-245.713093753309
2.12666515141164,4.58239943084409,-1.89928006756616,1.95246321699797,2.36576574858335,-244.241052657663
1.47806506808798,4.04788205608955,-0.525596357556175,2.14429004051023,1.92764955357146,-247.418519139554
1.6341340950187,4.785294352896,-1.26090525502155,1.89641677089823,2.03329774610334,-244.935724411778
2.16484638310364,4.41724520595243,-1.75618618952085,2.19685798690954,2.41077271712724,-245.069994403043
2.01456707835049,5.02454383736657,-2.05383940183852,2.11504109541992,2.28267531760688,-244.733890128923
1.87237149373567,4.59003716130485,-1.94004245914684,2.18015319458887,2.10409197271286,-245.130281892736
2.05983720628961,4.62893381082994,-2.10879346334385,2.2747060874702,2.26200873950536,-246.087515940819
1.75828411249808,4.65661575855683,-1.45084658434331,2.01126181513861,2.10040078588316,-243.941690540696
2.07197733620341,3.90936112551766,-0.750364530726997,1.87299811723973,2.45595172646923,-246.521688686599
2.07109578811893,5.43798981984313,-1.66023495697313,1.8536479720031,2.47766646182699,-246.402148024148
1.99013486777344,5.5142783212629,-1.80641049797806,1.85218477988447,2.37698487802114,-246.163898178894
1.88153518105895,5.19097706566133,-1.61664227871382,2.07136725132056,2.26305430486455,-244.27088188067
2.00927829207824,4.83421613278813,-1.65617974121963,2.16385758764273,2.33340884669323,-244.464789585108
2.00048886341071,5.24259545226764,-2.11684707044164,2.03513176092113,2.28563711811487,-244.891831237085
2.2762392365729,5.15504881072526,-1.25082082432587,2.17216310837894,2.72848993646758,-247.730197375301
1.81706774678957,3.66744304056794,-1.35794293204237,2.25045328989745,2.04196824920397,-246.742718943454
1.79611761171934,5.0204968150073,-1.63669776270202,1.89873036923899,2.14997280771303,-244.400377521186
1.64065528910422,4.95893459297283,-0.617916293550336,1.92780472838007,2.19680151705558,-246.229575772259
1.77259683324685,4.87083926722825,-0.965086124073513,1.99105209745182,2.24476374098726,-244.472165729071
1.85419473450248,5.01680671172563,-1.50725297875629,2.05356522750418,2.23432263017023,-243.953418875388
1.79582846563749,4.26001660557451,-1.0538846600469,2.13781700149913,2.16537186087944,-244.622071341416
2.0110398163692,4.95722449014872,-1.67976703241788,2.33577086118514,2.34725691175153,-246.408796799441
1.68676994244504,5.39539447864875,-1.42965027819368,2.13620525594335,2.1351725715979,-245.28306406664
1.81438835759443,4.90582594037515,-1.29665788416444,1.98527307051185,2.22277995954319,-243.894683311814
1.92251953226727,4.95730310052805,-1.38263132361902,1.85762923536555,2.32022382400513,-244.581622203126
1.87653227692011,5.0816884620228,-2.26917771992143,2.0217368124944,2.10796977790503,-245.417914352671
2.04716730977609,4.34962088422173,-1.96652639783897,2.25872103901694,2.24024748735723,-245.801328928419
1.78577776675393,4.67463699948672,-0.843756621429272,1.80943839248643,2.25598494845638,-245.992273107258
1.65474532707716,3.6025635849614,-0.769069744219645,2.20540498817119,1.99253277102639,-247.321212614453
1.6468696322939,5.01409169451316,-1.8714983506453,2.22472281624656,1.95126193140358,-246.358136670103
2.24343139196414,4.24473290028455,-1.25529384372578,1.80347288914633,2.56919582433599,-246.861216062719
1.5846854886155,4.33474904649145,-0.860773720623054,2.09199591200879,2.00449079420955,-245.46802091447
1.86585791195447,4.11755975522809,-1.32776699133617,2.13099819751125,2.15908677653707,-244.494371943728
1.78239690266961,5.03312265744658,-1.21700836920484,1.88984155113382,2.22482588248193,-244.618539465886
1.96796491372438,4.51006508738664,-1.72952618979291,2.04714535295888,2.23220985202745,-243.819117812389
1.89551771127006,5.24358966152828,-1.53318503598944,2.01673258109986,2.30156076058649,-244.301564828983
2.07701129032777,4.65788127280338,-1.53236700569469,1.80623162758947,2.40243622332933,-245.171782507272
2.07701129032777,4.65788127280338,-1.53236700569469,1.80623162758947,2.40243622332933,-245.171782507272
1.70916158292103,4.84774216543667,-1.23177170141036,2.23342438364096,2.12296635717222,-245.386012589514
1.90811407594191,4.60268983668913,-1.98298271245026,2.16658454737607,2.13269556118519,-245.00694878786
2.1634990397324,4.49486801608212,-2.31441416091551,1.95494047413943,2.30463652589914,-245.480283278377
1.88281761550609,4.97394844659785,-1.62775163570834,1.87763043057012,2.23210326971786,-244.310446775029
1.87210033485968,3.55415667283773,-1.26783104493321,1.9108029072137,2.1000189700925,-246.112472587283
1.81476475776238,5.0448738290884,-1.18036584606426,2.29467233504894,2.2663958005199,-246.137041137818
2.02528642168767,4.40225569585905,-1.72463724329579,2.15321949228901,2.2756726052622,-244.413275837459
1.91464048768607,4.60373812687562,-1.78015936207786,2.04878869172461,2.18133001648039,-243.928206407276
1.92252541414326,4.69776736889215,-1.85910804278604,2.05778260723731,2.18585028375886,-244.051639730968
1.84100183347395,5.14903306287654,-0.960214455024955,2.07079194582341,2.3525482307621,-245.184330134233
1.74016449420448,5.45243664631444,-0.786096533896278,2.09677189317613,2.3295840590969,-246.60712562073
2.27329564580126,4.65528515129418,-1.88425572084154,2.22090684458423,2.52555793132289,-245.931663485008
1.62216747562673,4.10585767449092,-1.94146631786417,2.00298507522866,1.78680998565358,-247.902995579314
1.88801103484151,4.68130475282163,-2.15390745370748,2.28410532125693,2.08807221722225,-246.60569631265
1.70323907072877,5.63411793268108,-1.05744504176965,2.4346330802935,2.2615770528014,-249.387435490214
2.13977310976049,5.20959208589231,-1.33778620625295,2.05670999684107,2.58155418238296,-245.842365272185
2.20637814122177,4.95989031111341,-1.23384972213031,2.21752171907439,2.6352216899001,-246.804447939199
1.60296568949259,4.67825954829098,-1.50278583257182,1.86427471518259,1.93732166182822,-245.861680763069
2.23542087902399,4.00026438043606,-1.66415049286054,2.02362165984328,2.44287448469919,-244.833176684432
1.43599063369683,5.58728130668918,-1.54144917805232,1.90694979213512,1.88772960467762,-247.835712675447
2.26331040929017,4.9910443122488,-1.92551294091825,1.84643164435614,2.55334832665174,-246.464172083524
2.05037837384343,4.41607855730608,-1.96379872920037,2.32765749958399,2.25318947225799,-246.537825342028
1.85319543324387,4.59358574355696,-1.01902742392904,1.71678534906363,2.27596020671468,-247.144685128741
1.81151100416689,4.43033728772429,-2.05342222916845,2.00827484534608,1.9977460309216,-245.455971110847
2.13657426902727,4.66828736703111,-1.38448676654285,2.11124578316142,2.49403043691925,-244.6710233034
1.818149574776,4.57911993526961,-1.46423335181644,1.93019648835263,2.14680749305806,-243.891452713423
1.9931810484501,4.35976865292904,-1.34215088720994,2.05270256521194,2.31684205839688,-243.802592870556
2.43497331126395,3.23982354465014,-1.31293156854405,1.88355135559547,2.61020451013762,-249.373589405833
1.65966642656499,6.11323421389247,-2.01883781693595,2.40197092421929,2.08518056290824,-250.095919378336
2.1296200239483,4.44556393653393,-1.33575820113477,1.81278790263296,2.46643749082165,-245.542149068685
1.76627672973145,4.37896830657129,-1.76941747019182,2.2365936250112,2.0041859850809,-245.969003423394
1.74842018985467,4.64387090771249,-1.57923083285532,2.19027726495275,2.06221669446564,-244.98715607233
2.14404926340263,4.55797157317689,-1.0990498327964,1.87756183703679,2.54534537705536,-245.742291717157
1.81643588119325,4.77510681285652,-2.0336241417709,2.15986843540259,2.05432148122086,-245.363419463921
1.78588806855484,5.34414452459869,-1.95679549592478,2.19821898846843,2.11815721072195,-245.795233708952
2.05389957000148,3.88512912586825,-0.57169879548413,1.92448578772767,2.47149694002108,-246.833236200886
1.87005903880942,3.95245862707613,-1.3255659420728,1.94000728538718,2.14097072349451,-244.58191485654
2.0186139374561,3.666916826895,-1.50945813019478,1.95157840901129,2.21209388664269,-245.231120829966
1.43339155786796,5.00634950434466,-0.460502649778887,2.19799086093073,2.02864611368539,-247.817535012501
1.59390730221411,4.86618357942953,-1.58017235236513,2.13776126541191,1.93817282647368,-245.500983024203
2.20197203553512,5.00248104411989,-1.80127834733065,1.90771555006832,2.5192911421729,-245.348313968633
1.74027413031378,4.18857478396392,-1.24598386305732,2.09489266400816,2.06021881850384,-244.639548088222
1.63600982595216,4.20591867649737,-1.21640470842881,1.95934414992644,1.96446660027687,-245.250953430883
1.80488365564223,4.14960314976051,-1.05236924410507,2.15442750511892,2.15951114303573,-244.839625952609
1.57878658506653,3.7143045460158,-0.368758242508073,2.25728348798184,2.01480964468773,-248.486226121695
1.91329481485165,4.12012757964719,-0.786805612380675,2.15759481943369,2.31880090603457,-245.322513086119
1.9417027413608,3.80505683168094,-1.25960069967606,2.03405248071585,2.20593112510796,-244.6302339013
1.84077778798239,5.06375555214136,-1.44728780245444,1.96859962720892,2.23978797397683,-244.007132174693
2.09878763391224,3.94844866590678,-1.53038816846492,2.03281766834948,2.32676920814802,-244.392508576437
1.45806283741374,5.43335317577385,-0.929727816501064,2.10838182187158,2.01513338238232,-246.803743409704
2.46289257480631,4.90118214757009,-1.63857451520413,2.25696042835696,2.7999022816703,-248.648789828203
2.15078784543615,5.34514585840229,-1.62862813089195,2.01310808405011,2.55109179882434,-245.716617072086
2.40939738513125,5.41897628992759,-2.13874673072758,2.02881696542606,2.71434306703969,-248.18949492271
1.98104639509388,5.05503614373781,-2.63564437428583,2.08156675706289,2.13298702713651,-246.800765085631
2.09986147320764,5.43672400570634,-1.17479875690715,1.90812252324553,2.60669262773807,-247.592076655968
2.17366700671778,5.30806898771388,-1.99091795254091,1.96925287184898,2.49390039415261,-245.623697390822
1.9118594948682,3.96449403964331,-0.35151376565489,2.19570052052205,2.38595927295937,-247.273007666015
1.73134197042327,4.32485528021331,-0.501676609664201,2.06531140405322,2.22407857259113,-245.732134457895
2.01093064430728,3.52329667259085,-1.10874934212322,2.00414748738008,2.2675061835357,-245.485300743136
2.01531147841543,4.34116861019383,-2.07591505306262,2.25855892081907,2.18459368953266,-246.107878985365
2.13995604657485,4.63471180703841,-2.47197445235509,2.24578544186741,2.26778365050668,-246.881673422024
2.30513423425117,4.7469491554422,-1.94396282814036,2.09742502140643,2.55768663607623,-245.464703702155
1.65979464014038,5.20818492448494,-1.30484767527722,2.02954490110188,2.10819649001198,-244.720272121625
2.43907397289457,4.62904293183581,-2.17160002259343,2.06217718046477,2.62826609674914,-246.603189527369
2.17362299756797,4.46937334569223,-1.86817005056726,2.1276904330924,2.40357034513229,-244.665754940972
1.86107721533644,4.84649420356357,-1.56433092083436,1.90678866393704,2.20590450117259,-243.977198738943
1.91950451594975,4.18739117832674,-1.29251822761295,2.07666727683146,2.22965814862662,-244.025265132203
1.971837181817,4.40169701066784,-1.15509817396979,2.04639092263598,2.33998197488089,-243.970377480775
1.8299795669439,3.9559998960382,-1.48463584703944,1.95405772300879,2.06846868769963,-244.897226928453
2.01424121689726,4.99619717440026,-1.38120920453202,2.02665818185539,2.41760444001481,-244.282555185949
2.14467064272021,2.98867981176283,-1.34903693490054,2.15093539192709,2.27779125091498,-247.877212454279
1.92962164714778,5.54154303429194,-1.08428330670825,2.01629634581951,2.46963793324841,-246.450804059343
1.9016650061019,5.18296192859013,-1.0142052909212,2.17410892907545,2.40672072916512,-245.791607457262
1.68931597632512,5.56825565157409,-2.01045614923856,2.16040427944363,2.04139479394116,-246.415506746453
1.66762496150587,4.47417329200598,-1.59046954341799,1.99559857860275,1.95568964797194,-244.966894538505
2.13764878218885,4.67221678735198,-1.39482422050441,2.11382320037014,2.49350815551234,-244.677734335059
1.95108228227624,4.89221079473821,-1.74845748295076,2.17513608775092,2.26412015404342,-244.585991025859
1.79198912542807,4.25957054877965,-1.22153411258052,1.88318693154758,2.12678490196722,-244.554196481152
1.99587538514803,4.47002366194091,-1.36736573705218,2.13968110240274,2.32952711706012,-244.198016150036
2.00515218778886,4.15660708256467,-2.30156887154198,2.01408091018193,2.10229063954772,-246.157869285403
2.12156325880923,4.5778329979649,-1.43657807427871,2.17207557627881,2.45576545005707,-244.825719905688
2.00771020885943,4.51304767504399,-1.2863083691168,1.93787492874629,2.3640667773241,-243.928423430612
2.10421034055875,4.06748848390735,-2.12500101591515,1.85321961007037,2.22558785228766,-246.317722955531
1.95511379922582,4.08701696978566,-1.31878887277434,2.01806514258425,2.24598740758777,-243.997445227644
1.86970052655325,5.36678812063063,-1.54341786363522,1.99239463500218,2.29061933002605,-244.590460125239
1.76578604343806,4.12603066253425,-0.989167580137903,2.18930764594901,2.13023835962115,-245.302635614874
1.68832131826814,4.35940959570144,-1.04481233653028,2.34540563837555,2.07345112391035,-246.950594400738
2.03536496052946,4.24417548748657,-1.63681882297453,1.80284920482626,2.28211630577425,-245.23815312491
2.03536496052946,4.24417548748657,-1.63681882297453,1.80284920482626,2.28211630577425,-245.23815312491
1.66256870306558,4.76142819736267,-0.611175947278778,1.96206959766902,2.19286722395448,-245.718378017173
1.71462059547255,4.26389580083249,-1.06640563001438,2.06352683564942,2.08210850661888,-244.550640456888
1.8719501776504,3.56351604513561,-1.52000231536918,2.19231531311133,2.04898639448927,-246.598810647993
1.85070023204048,3.67514107979041,-1.31783525412141,1.88088538092944,2.08496067322783,-246.029580634105
2.25850702561003,5.32103131961995,-1.33602462538533,2.30916950074701,2.71602349202961,-248.864353931493
1.89627622162027,5.71124756409103,-1.57726945715204,1.9856610350696,2.35770289449793,-245.829324436229
