"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
0.47143682031741,0.00193991913754934,0.166890726878198,0.13047911799217,0.36189921959344,0.476790375846755,0.58686301852728,0.781529212059237,7401.11508717107,1.00050663707065
0.469259530629677,0.0019623707912512,0.168606844287067,0.125540882072211,0.358463892333945,0.474700774619509,0.58570475603922,0.782668021857411,7382.24166283842,1.00050736695738
0.467082240941943,0.00198486611838046,0.170326335790019,0.119733630726414,0.355154241323048,0.472724129254707,0.584736607848102,0.78387078283023,7363.78619441315,1.00050806972171
0.46490495125421,0.00200740365068729,0.172049100223065,0.114052918814694,0.351951571181928,0.470746574165761,0.583832917007812,0.7847641225468,7345.73728659022,1.00050874646419
0.462727661566477,0.00202998198243382,0.173775040245079,0.108163697911132,0.348824680461556,0.46886166009524,0.582717668438933,0.785749848952817,7328.08383333637,1.00050939823627
0.460550371878743,0.00205259976724648,0.175504062168066,0.102160319891713,0.345497277342216,0.466827860208922,0.581819810271562,0.786330128122641,7310.81501814893,1.00051002604265
0.45837308219101,0.002075255715147,0.177236075795835,0.0961541557391243,0.342166613664708,0.464784777734199,0.58074752557304,0.786714759884188,7293.92031309039,1.00051063084345
0.456195792503276,0.00209794858975098,0.178970994270642,0.0901946971603962,0.338889911902118,0.462728381044539,0.579761520231248,0.787327373569546,7277.38947678168,1.00051121355628
0.454018502815543,0.00212067720562406,0.180708733927385,0.084525857122847,0.335710290500544,0.460793114540567,0.579033749686872,0.788565549413696,7261.21255151475,1.00051177505826
0.451841213127809,0.00214344042578572,0.18244921415494,0.0791947055105871,0.332441606118814,0.45858886892918,0.578089903882221,0.789139211336222,7245.37985962566,1.00051231618792
0.449663923440076,0.00216623715935195,0.184192357264283,0.0735909377905879,0.329225695538005,0.456441010124916,0.576937148920254,0.790635573760473,7229.8819992519,1.00051283774702
0.447486633752342,0.00218906635930827,0.185938088363014,0.0675882774421247,0.325612613111652,0.454125075963187,0.576039983896212,0.792161265882625,7214.70983958204,1.00051334050227
0.445309344064609,0.00221192702040524,0.187686335235977,0.0614145996914903,0.322281709228102,0.452224938883092,0.575377367825169,0.793132443745315,7199.85451569228,1.00051382518697
0.443132054376875,0.00223481817716901,0.189437028231631,0.0556967990727655,0.318599692992875,0.45004565183031,0.574381952565811,0.794066899749477,7185.30742305264,1.00051429250261
0.440954764689142,0.00225773890202005,0.191190100153886,0.0499428358421483,0.315039162176394,0.447930919439122,0.573399523673283,0.795015276581128,7171.06021177438,1.00051474312031
0.438777475001408,0.00228068830349356,0.19294548615911,0.043785136076881,0.311361773191476,0.446217923518112,0.57241150562602,0.795901330699037,7157.10478066144,1.00051517768231
0.436600185313675,0.00230366552455552,0.194703123658041,0.0376981627253367,0.307614132214719,0.443998151042683,0.571343467622202,0.796862337287397,7143.43327111968,1.00051559680325
0.434422895625942,0.00232666974100869,0.196462952222352,0.0317667003150819,0.304102346033881,0.441627620251429,0.570301688995215,0.798072652529076,7130.03806097111,1.00051600107152
0.432245605938208,0.00234970015998317,0.198224913495622,0.0256965555862547,0.300706279764597,0.439484624926765,0.569323922882397,0.799263818958594,7116.91175821318,1.00051639105043
0.430068316250475,0.00237275601850669,0.199988951108486,0.0197089235463588,0.297331000146708,0.437421711770446,0.568211715373651,0.800683541451043,7104.04719475803,1.00051676727942
0.427891026562741,0.00239583658214987,0.201755010597751,0.0143300956077101,0.29400977138526,0.435605256902439,0.567389465055638,0.801583622565913,7091.43742018135,1.00051713027513
0.425713736875008,0.00241894114374202,0.203523039329276,0.00870067388099272,0.290767549453937,0.43358128682357,0.566676364547393,0.802965243058323,7079.07569550588,1.00051748053251
0.423536447187274,0.00244206902215355,0.205292986424413,0.00255298364381662,0.287055508027724,0.431546824580513,0.565846222526081,0.803843996581443,7066.95548704144,1.00051781852573
-78.2896294193605,0.0147553085015846,1.0130252601551,-81.0210314201308,-78.6938787187733,-77.9892078103549,-77.5657932963314,-77.2938990522024,4713.50488372123,1.00012195020344
